i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
231,11,0.206976,0.569651,0.424033,2.425217,0.488615,AUT,0,0.008109,0.070207,0.008754,proton,pi-,solid
232,11,0.271814,0.44184,0.42419,2.456441,0.485215,AUT,0,0.00664,0.070207,0.008563,proton,pi-,solid
233,11,0.350122,0.372257,0.423934,2.688699,0.48494,AUT,0,0.014951,0.070207,0.008376,proton,pi-,solid
234,11,0.19838,0.605928,0.42504,2.389613,0.678268,AUT,0,0.006841,0.070207,0.008791,proton,pi-,solid
235,11,0.315719,0.408444,0.424717,2.658167,0.660897,AUT,0,0.017409,0.070207,0.008447,proton,pi-,solid
236,11,0.189712,0.636345,0.425768,2.406388,0.900688,AUT,0,0.01228,0.070207,0.008819,proton,pi-,solid
237,11,0.172522,0.665005,0.473404,2.336173,0.128952,AUT,0,0.006694,0.070207,0.008954,proton,pi-,solid
238,11,0.266693,0.457615,0.473852,2.467284,0.13194,AUT,0,0.007451,0.070207,0.008674,proton,pi-,solid
239,11,0.152773,0.729626,0.473631,2.282455,0.299538,AUT,0,0.007691,0.070207,0.009023,proton,pi-,solid
240,11,0.198631,0.587607,0.473853,2.400807,0.298606,AUT,0,0.007248,0.070207,0.008864,proton,pi-,solid
241,11,0.248402,0.477044,0.47384,2.434065,0.300358,AUT,0,0.006832,0.070207,0.008714,proton,pi-,solid
242,11,0.316178,0.38798,0.473743,2.524503,0.299916,AUT,0,0.010924,0.070207,0.008558,proton,pi-,solid
243,11,0.160651,0.704548,0.474122,2.304021,0.49073,AUT,0,0.009155,0.070207,0.008996,proton,pi-,solid
244,11,0.226147,0.526585,0.473986,2.439049,0.489503,AUT,0,0.007846,0.070207,0.008778,proton,pi-,solid
245,11,0.305999,0.399865,0.473687,2.513778,0.486702,AUT,0,0.009123,0.070207,0.008579,proton,pi-,solid
246,11,0.202271,0.597986,0.47464,2.391857,0.680966,AUT,0,0.007425,0.070207,0.00886,proton,pi-,solid
247,11,0.328096,0.408046,0.472796,2.761889,0.653578,AUT,0,0.033592,0.070207,0.008519,proton,pi-,solid
248,11,0.189429,0.635587,0.475403,2.407316,0.907593,AUT,0,0.011954,0.070207,0.008899,proton,pi-,solid
249,11,0.192677,0.610472,0.523529,2.36704,0.130257,AUT,0,0.006792,0.070207,0.00898,proton,pi-,solid
250,11,0.300975,0.403097,0.523843,2.487173,0.130982,AUT,0,0.011817,0.070207,0.008711,proton,pi-,solid
251,11,0.163389,0.692519,0.523643,2.308039,0.300704,AUT,0,0.007271,0.070207,0.009072,proton,pi-,solid
252,11,0.225247,0.525042,0.523847,2.425005,0.300471,AUT,0,0.00687,0.070207,0.008881,proton,pi-,solid
253,11,0.300901,0.404378,0.523741,2.496632,0.300499,AUT,0,0.01019,0.070207,0.00871,proton,pi-,solid
254,11,0.168312,0.680908,0.524015,2.324998,0.491891,AUT,0,0.008695,0.070207,0.009056,proton,pi-,solid
255,11,0.260018,0.47011,0.523727,2.478198,0.487794,AUT,0,0.007692,0.070207,0.008798,proton,pi-,solid
256,11,0.18918,0.627084,0.524562,2.373841,0.731393,AUT,0,0.00801,0.070207,0.008992,proton,pi-,solid
257,11,0.284882,0.44173,0.523099,2.592657,0.683198,AUT,0,0.016836,0.070207,0.008731,proton,pi-,solid
258,11,0.163348,0.687946,0.573471,2.296869,0.247004,AUT,0,0.006956,0.070207,0.00918,proton,pi-,solid
259,11,0.216968,0.543617,0.573744,2.423093,0.244503,AUT,0,0.007177,0.070207,0.009027,proton,pi-,solid
260,11,0.289318,0.419232,0.573508,2.482433,0.242167,AUT,0,0.007975,0.070207,0.00888,proton,pi-,solid
261,11,0.179348,0.649685,0.573948,2.350205,0.492741,AUT,0,0.008271,0.070207,0.009133,proton,pi-,solid
262,11,0.270547,0.451601,0.573346,2.501693,0.486089,AUT,0,0.011091,0.070207,0.00891,proton,pi-,solid
263,11,0.192297,0.625737,0.574111,2.394815,0.754014,AUT,0,0.00836,0.070207,0.009099,proton,pi-,solid
264,11,0.174977,0.652204,0.623494,2.323681,0.248787,AUT,0,0.007042,0.070207,0.009285,proton,pi-,solid
265,11,0.257382,0.469849,0.623277,2.462362,0.243513,AUT,0,0.007318,0.070207,0.009112,proton,pi-,solid
266,11,0.363207,0.38116,0.615802,2.856966,0.178556,AUT,0,0.082839,0.070207,0.008969,proton,pi-,solid
267,11,0.195854,0.608596,0.623772,2.37438,0.492741,AUT,0,0.008023,0.070207,0.009237,proton,pi-,solid
268,11,0.296867,0.434953,0.621085,2.662959,0.47699,AUT,0,0.026185,0.070207,0.009043,proton,pi-,solid
269,11,0.18565,0.643986,0.623796,2.393013,0.761746,AUT,0,0.010105,0.070207,0.009259,proton,pi-,solid
270,11,0.192258,0.606316,0.673452,2.355302,0.250163,AUT,0,0.007135,0.070207,0.009425,proton,pi-,solid
271,11,0.272795,0.44988,0.67186,2.525769,0.237936,AUT,0,0.013196,0.070207,0.009306,proton,pi-,solid
272,11,0.18188,0.643916,0.673717,2.360955,0.566876,AUT,0,0.008399,0.070207,0.009444,proton,pi-,solid
273,11,0.259858,0.489129,0.670921,2.618586,0.511004,AUT,0,0.019991,0.070207,0.009309,proton,pi-,solid
274,11,0.214822,0.747267,0.3238,3.280822,0.127048,AUT,0,0.010944,0.070207,0.008521,proton,pi-,solid
275,11,0.284904,0.59576,0.32383,3.485931,0.134727,AUT,0,0.009303,0.070207,0.00829,proton,pi-,solid
276,11,0.37455,0.451323,0.323876,3.46939,0.135057,AUT,0,0.013547,0.070207,0.008072,proton,pi-,solid
277,11,0.208007,0.763126,0.323991,3.246024,0.291472,AUT,0,0.014828,0.070207,0.008546,proton,pi-,solid
278,11,0.251313,0.640335,0.323666,3.319081,0.299948,AUT,0,0.010258,0.070207,0.008394,proton,pi-,solid
279,11,0.279532,0.597181,0.323645,3.443898,0.302519,AUT,0,0.009796,0.070207,0.008304,proton,pi-,solid
280,11,0.311557,0.546768,0.323675,3.512179,0.304085,AUT,0,0.009561,0.070207,0.008216,proton,pi-,solid
281,11,0.367836,0.464014,0.32366,3.507713,0.303996,AUT,0,0.008946,0.070207,0.008084,proton,pi-,solid
282,11,0.433943,0.412424,0.323555,3.694071,0.30469,AUT,0,0.026262,0.070207,0.007938,proton,pi-,solid
283,11,0.231105,0.692264,0.324506,3.264537,0.482819,AUT,0,0.013889,0.070207,0.008466,proton,pi-,solid
284,11,0.286579,0.588501,0.32459,3.474504,0.479436,AUT,0,0.010959,0.070207,0.008286,proton,pi-,solid
285,11,0.363014,0.473502,0.324679,3.518085,0.479179,AUT,0,0.008383,0.070207,0.008098,proton,pi-,solid
286,11,0.277872,0.615229,0.325654,3.410253,0.701114,AUT,0,0.009064,0.070207,0.008326,proton,pi-,solid
287,11,0.229732,0.709237,0.373624,3.32086,0.128773,AUT,0,0.009322,0.070207,0.008556,proton,pi-,solid
288,11,0.329514,0.523603,0.373869,3.502383,0.135148,AUT,0,0.010456,0.070207,0.008282,proton,pi-,solid
289,11,0.215524,0.740149,0.373805,3.257816,0.294704,AUT,0,0.012626,0.070207,0.008604,proton,pi-,solid
290,11,0.265877,0.617483,0.373664,3.385075,0.30132,AUT,0,0.009168,0.070207,0.00844,proton,pi-,solid
291,11,0.307311,0.553538,0.373703,3.504427,0.303433,AUT,0,0.009052,0.070207,0.008329,proton,pi-,solid
292,11,0.375229,0.456717,0.373654,3.518742,0.303947,AUT,0,0.010617,0.070207,0.008182,proton,pi-,solid
293,11,0.235782,0.683714,0.374202,3.284139,0.486455,AUT,0,0.01388,0.070207,0.008538,proton,pi-,solid
294,11,0.304413,0.558503,0.374089,3.493326,0.484314,AUT,0,0.010957,0.070207,0.008338,proton,pi-,solid
295,11,0.387588,0.440641,0.37415,3.512781,0.485393,AUT,0,0.012814,0.070207,0.008159,proton,pi-,solid
296,11,0.278939,0.611475,0.375255,3.413437,0.706517,AUT,0,0.009429,0.070207,0.008418,proton,pi-,solid
297,11,0.247924,0.67053,0.423617,3.373022,0.130323,AUT,0,0.008788,0.070207,0.008588,proton,pi-,solid
298,11,0.360583,0.471919,0.423781,3.482008,0.134484,AUT,0,0.016121,0.070207,0.008325,proton,pi-,solid
299,11,0.224919,0.714615,0.4238,3.278573,0.297231,AUT,0,0.011048,0.070207,0.008657,proton,pi-,solid
300,11,0.286158,0.586363,0.423754,3.455582,0.302636,AUT,0,0.008691,0.070207,0.00848,proton,pi-,solid
301,11,0.36029,0.476842,0.423725,3.518655,0.303868,AUT,0,0.01045,0.070207,0.008324,proton,pi-,solid
302,11,0.242657,0.671909,0.423964,3.315594,0.488635,AUT,0,0.013022,0.070207,0.008604,proton,pi-,solid
303,11,0.339607,0.506731,0.423915,3.504124,0.487306,AUT,0,0.010023,0.070207,0.008366,proton,pi-,solid
304,11,0.278579,0.611149,0.424742,3.412662,0.717045,AUT,0,0.010468,0.070207,0.008512,proton,pi-,solid
305,11,0.220989,0.724069,0.473618,3.272408,0.23734,AUT,0,0.010894,0.070207,0.008758,proton,pi-,solid
306,11,0.276585,0.603399,0.473766,3.438457,0.250123,AUT,0,0.008606,0.070207,0.008604,proton,pi-,solid
307,11,0.349153,0.490722,0.473827,3.503241,0.255713,AUT,0,0.009052,0.070207,0.008463,proton,pi-,solid
308,11,0.452166,0.410468,0.473531,3.830998,0.268448,AUT,0,0.121151,0.070207,0.008299,proton,pi-,solid
309,11,0.252938,0.653809,0.474018,3.353513,0.489303,AUT,0,0.011918,0.070207,0.008671,proton,pi-,solid
310,11,0.355454,0.482536,0.473806,3.509741,0.48735,AUT,0,0.012937,0.070207,0.008452,proton,pi-,solid
311,11,0.274783,0.617954,0.474499,3.40746,0.731289,AUT,0,0.011848,0.070207,0.008622,proton,pi-,solid
312,11,0.233317,0.693208,0.523585,3.302622,0.2429,AUT,0,0.009956,0.070207,0.008831,proton,pi-,solid
313,11,0.311004,0.547707,0.523751,3.490765,0.254778,AUT,0,0.008717,0.070207,0.008662,proton,pi-,solid
314,11,0.399372,0.425496,0.523559,3.502455,0.251269,AUT,0,0.024001,0.070207,0.008539,proton,pi-,solid
315,11,0.268382,0.625938,0.523982,3.384493,0.49024,AUT,0,0.010967,0.070207,0.008753,proton,pi-,solid
316,11,0.38122,0.450087,0.523115,3.533915,0.484895,AUT,0,0.021911,0.070207,0.008558,proton,pi-,solid
317,11,0.269693,0.627384,0.52426,3.401371,0.742709,AUT,0,0.013802,0.070207,0.008752,proton,pi-,solid
318,11,0.248736,0.660821,0.573612,3.347998,0.247985,AUT,0,0.009452,0.070207,0.008935,proton,pi-,solid
319,11,0.343907,0.49898,0.57354,3.508538,0.253193,AUT,0,0.012162,0.070207,0.008789,proton,pi-,solid
320,11,0.25621,0.648179,0.574046,3.363708,0.557459,AUT,0,0.011545,0.070207,0.008924,proton,pi-,solid
321,11,0.349411,0.494041,0.573026,3.550671,0.528557,AUT,0,0.018048,0.070207,0.008779,proton,pi-,solid
322,11,0.272252,0.617526,0.623556,3.39411,0.251461,AUT,0,0.009303,0.070207,0.009086,proton,pi-,solid
323,11,0.384074,0.452279,0.621503,3.582691,0.239631,AUT,0,0.035812,0.070207,0.008989,proton,pi-,solid
324,11,0.263759,0.636311,0.623796,3.386735,0.589924,AUT,0,0.011365,0.070207,0.009098,proton,pi-,solid
325,11,0.368389,0.485686,0.620236,3.690936,0.490747,AUT,0,0.047163,0.070207,0.008985,proton,pi-,solid
326,11,0.261228,0.636095,0.67354,3.373687,0.346689,AUT,0,0.009969,0.070207,0.009328,proton,pi-,solid
327,11,0.347388,0.504993,0.671222,3.615869,0.307892,AUT,0,0.024223,0.070207,0.00929,proton,pi-,solid
328,11,0.247197,0.674925,0.673142,3.378827,0.745393,AUT,0,0.024636,0.070207,0.009339,proton,pi-,solid
329,11,0.334898,0.633279,0.323812,4.349674,0.130895,AUT,0,0.013381,0.070207,0.008136,proton,pi-,solid
330,11,0.432694,0.509683,0.323784,4.528209,0.131556,AUT,0,0.016404,0.070207,0.007918,proton,pi-,solid
331,11,0.312389,0.658057,0.323635,4.227902,0.299909,AUT,0,0.013808,0.070207,0.008193,proton,pi-,solid
332,11,0.357917,0.602515,0.32364,4.447879,0.301909,AUT,0,0.013572,0.070207,0.008077,proton,pi-,solid
333,11,0.407342,0.535277,0.323543,4.491816,0.302508,AUT,0,0.015499,0.070207,0.007969,proton,pi-,solid
334,11,0.471466,0.468648,0.323383,4.556764,0.300354,AUT,0,0.026724,0.070207,0.007839,proton,pi-,solid
335,11,0.329204,0.63758,0.324322,4.317112,0.482434,AUT,0,0.01633,0.070207,0.00815,proton,pi-,solid
336,11,0.411879,0.531454,0.324421,4.489905,0.480317,AUT,0,0.013986,0.070207,0.007962,proton,pi-,solid
337,11,0.50108,0.45581,0.324483,4.714526,0.482287,AUT,0,0.054464,0.070207,0.007783,proton,pi-,solid
338,11,0.361976,0.598419,0.325713,4.411043,0.691872,AUT,0,0.013577,0.070207,0.008077,proton,pi-,solid
339,11,0.353054,0.608936,0.373767,4.386769,0.13121,AUT,0,0.013038,0.070207,0.008204,proton,pi-,solid
340,11,0.467141,0.474018,0.373813,4.564287,0.130532,AUT,0,0.030518,0.070207,0.00798,proton,pi-,solid
341,11,0.321132,0.647666,0.373717,4.27578,0.300157,AUT,0,0.01274,0.070207,0.008274,proton,pi-,solid
342,11,0.382739,0.568738,0.373681,4.482448,0.301353,AUT,0,0.013552,0.070207,0.008137,proton,pi-,solid
343,11,0.455361,0.48416,0.373602,4.54097,0.299772,AUT,0,0.024236,0.070207,0.008001,proton,pi-,solid
344,11,0.33791,0.626307,0.373938,4.34717,0.486299,AUT,0,0.016458,0.070207,0.008235,proton,pi-,solid
345,11,0.429968,0.509886,0.373818,4.500946,0.487162,AUT,0,0.018335,0.070207,0.008048,proton,pi-,solid
346,11,0.363163,0.596116,0.375119,4.411574,0.700208,AUT,0,0.014596,0.070207,0.008185,proton,pi-,solid
347,11,0.316983,0.653599,0.423711,4.25876,0.242572,AUT,0,0.012127,0.070207,0.008388,proton,pi-,solid
348,11,0.374611,0.580152,0.423717,4.477848,0.249039,AUT,0,0.012353,0.070207,0.00827,proton,pi-,solid
349,11,0.445901,0.494329,0.423729,4.535398,0.240441,AUT,0,0.017651,0.070207,0.008149,proton,pi-,solid
350,11,0.352253,0.607178,0.423888,4.37751,0.487779,AUT,0,0.015646,0.070207,0.008316,proton,pi-,solid
351,11,0.454927,0.482355,0.42365,4.52019,0.489206,AUT,0,0.02846,0.070207,0.008135,proton,pi-,solid
352,11,0.361426,0.597632,0.424661,4.403602,0.713801,AUT,0,0.017127,0.070207,0.008301,proton,pi-,solid
353,11,0.327142,0.641543,0.47375,4.31162,0.245073,AUT,0,0.012264,0.070207,0.008481,proton,pi-,solid
354,11,0.415784,0.529406,0.473745,4.511758,0.24466,AUT,0,0.013503,0.070207,0.008337,proton,pi-,solid
355,11,0.345385,0.616516,0.474018,4.365542,0.547126,AUT,0,0.01518,0.070207,0.00845,proton,pi-,solid
356,11,0.437846,0.501577,0.473529,4.520628,0.527625,AUT,0,0.024544,0.070207,0.008304,proton,pi-,solid
357,11,0.340805,0.623421,0.523676,4.356054,0.247386,AUT,0,0.012462,0.070207,0.008601,proton,pi-,solid
358,11,0.436214,0.50491,0.52366,4.527474,0.241432,AUT,0,0.021015,0.070207,0.008481,proton,pi-,solid
359,11,0.363538,0.594027,0.523857,4.399724,0.544448,AUT,0,0.014903,0.070207,0.008572,proton,pi-,solid
360,11,0.496818,0.467618,0.517902,4.795115,0.448641,AUT,0,0.199682,0.070207,0.008393,proton,pi-,solid
361,11,0.364645,0.592658,0.573655,4.398105,0.246775,AUT,0,0.013009,0.070207,0.008764,proton,pi-,solid
362,11,0.488621,0.46312,0.57114,4.670345,0.207257,AUT,0,0.080238,0.070207,0.00866,proton,pi-,solid
363,11,0.356219,0.604527,0.573557,4.395728,0.57346,AUT,0,0.016727,0.070207,0.00877,proton,pi-,solid
364,11,0.354033,0.605718,0.623516,4.384106,0.335007,AUT,0,0.013555,0.070207,0.009012,proton,pi-,solid
365,11,0.450896,0.497699,0.620431,4.629295,0.251927,AUT,0,0.052129,0.070207,0.008973,proton,pi-,solid
366,11,0.348959,0.615168,0.672763,4.390922,0.381039,AUT,0,0.016013,0.070207,0.00931,proton,pi-,solid
367,11,0.401732,0.640268,0.32375,5.303595,0.239963,AUT,0,0.015025,0.070207,0.007965,proton,pi-,solid
368,11,0.462318,0.575661,0.323765,5.483029,0.244633,AUT,0,0.014865,0.070207,0.007839,proton,pi-,solid
369,11,0.527102,0.509973,0.323623,5.546094,0.238613,AUT,0,0.0273,0.070207,0.007716,proton,pi-,solid
370,11,0.438332,0.599549,0.324362,5.389785,0.520074,AUT,0,0.014488,0.070207,0.00789,proton,pi-,solid
371,11,0.538015,0.503117,0.324142,5.587103,0.495356,AUT,0,0.048781,0.070207,0.007697,proton,pi-,solid
372,11,0.412017,0.630409,0.373726,5.35117,0.241116,AUT,0,0.015271,0.070207,0.008064,proton,pi-,solid
373,11,0.492316,0.543928,0.373739,5.510739,0.240763,AUT,0,0.018414,0.070207,0.007918,proton,pi-,solid
374,11,0.443913,0.594478,0.374146,5.402736,0.541812,AUT,0,0.016238,0.070207,0.008006,proton,pi-,solid
375,11,0.426506,0.614467,0.423721,5.388042,0.242563,AUT,0,0.015421,0.070207,0.008165,proton,pi-,solid
376,11,0.515927,0.519851,0.423699,5.53014,0.237131,AUT,0,0.031515,0.070207,0.008024,proton,pi-,solid
377,11,0.441853,0.597055,0.424063,5.403098,0.55206,AUT,0,0.019304,0.070207,0.008142,proton,pi-,solid
378,11,0.423398,0.617616,0.473769,5.379268,0.31664,AUT,0,0.016318,0.070207,0.008313,proton,pi-,solid
379,11,0.50945,0.525889,0.473625,5.522376,0.307906,AUT,0,0.028824,0.070207,0.008197,proton,pi-,solid
380,11,0.434265,0.605715,0.523765,5.398878,0.357885,AUT,0,0.016957,0.070207,0.008476,proton,pi-,solid
381,11,0.532181,0.508543,0.522795,5.585201,0.274645,AUT,0,0.061043,0.070207,0.008373,proton,pi-,solid
382,11,0.437132,0.603586,0.573436,5.408942,0.361605,AUT,0,0.019916,0.070207,0.008701,proton,pi-,solid
383,11,0.42981,0.612512,0.622922,5.406453,0.354233,AUT,0,0.025392,0.070207,0.008992,proton,pi-,solid
384,11,0.419796,0.624725,0.672047,5.396361,0.339078,AUT,0,0.034969,0.070207,0.00935,proton,pi-,solid
385,11,0.516384,0.612512,0.323978,6.504669,0.243803,AUT,0,0.014809,0.070207,0.007721,proton,pi-,solid
386,11,0.606926,0.580793,0.323835,7.277583,0.247957,AUT,0,0.05777,0.070207,0.007553,proton,pi-,solid
387,11,0.523168,0.61101,0.324281,6.574539,0.523607,AUT,0,0.019605,0.070207,0.007709,proton,pi-,solid
388,11,0.512285,0.615714,0.373857,6.489709,0.309236,AUT,0,0.01515,0.070207,0.007868,proton,pi-,solid
389,11,0.59727,0.578449,0.373788,7.133255,0.318752,AUT,0,0.039758,0.070207,0.007724,proton,pi-,solid
390,11,0.521026,0.612766,0.423848,6.565639,0.343677,AUT,0,0.015981,0.070207,0.008003,proton,pi-,solid
391,11,0.519217,0.615041,0.473847,6.567717,0.346886,AUT,0,0.0191,0.070207,0.008174,proton,pi-,solid
392,11,0.516361,0.617265,0.523467,6.556651,0.34172,AUT,0,0.023256,0.070207,0.008384,proton,pi-,solid
393,11,0.509851,0.622662,0.572986,6.533935,0.332863,AUT,0,0.029615,0.070207,0.008653,proton,pi-,solid
394,8.8,0.101815,0.714837,0.324098,1.188943,0.122719,AUT,0,0.006643,0.070207,0.012809,proton,pi-,solid
395,8.8,0.138124,0.587522,0.324171,1.335055,0.12863,AUT,0,0.005175,0.070207,0.012673,proton,pi-,solid
396,8.8,0.180096,0.474127,0.323949,1.403572,0.133076,AUT,0,0.004633,0.070207,0.012442,proton,pi-,solid
397,8.8,0.237561,0.415484,0.323781,1.625834,0.133145,AUT,0,0.007734,0.070207,0.0121,proton,pi-,solid
398,8.8,0.104107,0.70021,0.324517,1.187555,0.288771,AUT,0,0.008871,0.070207,0.012806,proton,pi-,solid
399,8.8,0.137537,0.57682,0.324498,1.307359,0.290208,AUT,0,0.005181,0.070207,0.012683,proton,pi-,solid
400,8.8,0.163686,0.512734,0.3246,1.383977,0.291636,AUT,0,0.004858,0.070207,0.012536,proton,pi-,solid
401,8.8,0.192798,0.46965,0.324616,1.493975,0.293177,AUT,0,0.004705,0.070207,0.012355,proton,pi-,solid
402,8.8,0.23751,0.425973,0.324583,1.665152,0.295011,AUT,0,0.0053,0.070207,0.012096,proton,pi-,solid
403,8.8,0.1239,0.630473,0.324866,1.26193,0.482287,AUT,0,0.006872,0.070207,0.012729,proton,pi-,solid
404,8.8,0.199725,0.475512,0.32502,1.550259,0.477077,AUT,0,0.00563,0.070207,0.012311,proton,pi-,solid
405,8.8,0.143226,0.623422,0.325609,1.409764,0.691867,AUT,0,0.006175,0.070207,0.0126,proton,pi-,solid
406,8.8,0.108522,0.687931,0.37376,1.217633,0.124922,AUT,0,0.006772,0.070207,0.012885,proton,pi-,solid
407,8.8,0.155683,0.539298,0.373939,1.374909,0.130586,AUT,0,0.00548,0.070207,0.01269,proton,pi-,solid
408,8.8,0.215845,0.432472,0.373743,1.533856,0.133582,AUT,0,0.006953,0.070207,0.012352,proton,pi-,solid
409,8.8,0.105969,0.69261,0.374389,1.194211,0.290697,AUT,0,0.009046,0.070207,0.012896,proton,pi-,solid
410,8.8,0.142167,0.560305,0.374276,1.311979,0.293424,AUT,0,0.005792,0.070207,0.012769,proton,pi-,solid
411,8.8,0.172818,0.488868,0.374276,1.392479,0.29447,AUT,0,0.005272,0.070207,0.012601,proton,pi-,solid
412,8.8,0.214592,0.443435,0.374249,1.56635,0.296649,AUT,0,0.005134,0.070207,0.01235,proton,pi-,solid
413,8.8,0.272753,0.399208,0.374224,1.797287,0.299066,AUT,0,0.014182,0.070207,0.012054,proton,pi-,solid
414,8.8,0.125164,0.623618,0.374692,1.259404,0.483124,AUT,0,0.007364,0.070207,0.012827,proton,pi-,solid
415,8.8,0.200756,0.471952,0.375021,1.54776,0.478729,AUT,0,0.005226,0.070207,0.012427,proton,pi-,solid
416,8.8,0.145156,0.609922,0.375258,1.397677,0.705975,AUT,0,0.007003,0.070207,0.012701,proton,pi-,solid
417,8.8,0.117225,0.658711,0.423692,1.256405,0.126444,AUT,0,0.006986,0.070207,0.012936,proton,pi-,solid
418,8.8,0.187248,0.480917,0.423915,1.462261,0.131787,AUT,0,0.006009,0.070207,0.012614,proton,pi-,solid
419,8.8,0.108398,0.682466,0.424243,1.203078,0.293733,AUT,0,0.008781,0.070207,0.012968,proton,pi-,solid
420,8.8,0.149353,0.539331,0.42404,1.325055,0.296998,AUT,0,0.006098,0.070207,0.012825,proton,pi-,solid
421,8.8,0.189727,0.462533,0.423998,1.446005,0.2986,AUT,0,0.005651,0.070207,0.012603,proton,pi-,solid
422,8.8,0.241829,0.417863,0.42395,1.664689,0.301163,AUT,0,0.008609,0.070207,0.012319,proton,pi-,solid
423,8.8,0.127099,0.615028,0.424715,1.259236,0.484304,AUT,0,0.007505,0.070207,0.012906,proton,pi-,solid
424,8.8,0.202385,0.467278,0.424823,1.546635,0.480344,AUT,0,0.00536,0.070207,0.012525,proton,pi-,solid
425,8.8,0.144452,0.604711,0.425048,1.382392,0.7174,AUT,0,0.007658,0.070207,0.012798,proton,pi-,solid
426,8.8,0.129001,0.62127,0.473711,1.295327,0.127883,AUT,0,0.00703,0.070207,0.01297,proton,pi-,solid
427,8.8,0.204703,0.449047,0.474022,1.505393,0.132682,AUT,0,0.008709,0.070207,0.012624,proton,pi-,solid
428,8.8,0.113748,0.662428,0.474039,1.223128,0.296798,AUT,0,0.008126,0.070207,0.013026,proton,pi-,solid
429,8.8,0.16364,0.504994,0.473913,1.356917,0.299426,AUT,0,0.006131,0.070207,0.012842,proton,pi-,solid
430,8.8,0.219274,0.43547,0.473809,1.569616,0.301551,AUT,0,0.007074,0.070207,0.012546,proton,pi-,solid
431,8.8,0.130462,0.603352,0.474621,1.263583,0.48576,AUT,0,0.007534,0.070207,0.012971,proton,pi-,solid
432,8.8,0.206336,0.459562,0.474358,1.554067,0.481517,AUT,0,0.006619,0.070207,0.012608,proton,pi-,solid
433,8.8,0.143556,0.603567,0.47482,1.37675,0.723208,AUT,0,0.007798,0.070207,0.01289,proton,pi-,solid
434,8.8,0.1472,0.572412,0.523715,1.339685,0.129696,AUT,0,0.006779,0.070207,0.012986,proton,pi-,solid
435,8.8,0.247165,0.410292,0.524022,1.671838,0.132941,AUT,0,0.020086,0.070207,0.012548,proton,pi-,solid
436,8.8,0.121613,0.634301,0.523944,1.247797,0.298846,AUT,0,0.00755,0.070207,0.013089,proton,pi-,solid
437,8.8,0.189568,0.466481,0.523845,1.44844,0.300579,AUT,0,0.006136,0.070207,0.012815,proton,pi-,solid
438,8.8,0.267886,0.401831,0.523732,1.776542,0.302685,AUT,0,0.025345,0.070207,0.012465,proton,pi-,solid
439,8.8,0.135068,0.590384,0.524363,1.275088,0.488336,AUT,0,0.007632,0.070207,0.013043,proton,pi-,solid
440,8.8,0.211795,0.456885,0.523425,1.589893,0.481253,AUT,0,0.009463,0.070207,0.012697,proton,pi-,solid
441,8.8,0.140256,0.610527,0.524677,1.364831,0.730144,AUT,0,0.007943,0.070207,0.013,proton,pi-,solid
442,8.8,0.118191,0.644225,0.573717,1.238184,0.241533,AUT,0,0.007482,0.070207,0.013207,proton,pi-,solid
443,8.8,0.172971,0.495006,0.573808,1.404438,0.242829,AUT,0,0.006172,0.070207,0.01303,proton,pi-,solid
444,8.8,0.232649,0.426691,0.573223,1.634678,0.244905,AUT,0,0.01061,0.070207,0.012769,proton,pi-,solid
445,8.8,0.145067,0.575882,0.573892,1.328642,0.489332,AUT,0,0.00758,0.070207,0.013114,proton,pi-,solid
446,8.8,0.237776,0.451912,0.571563,1.771837,0.474103,AUT,0,0.023346,0.070207,0.012729,proton,pi-,solid
447,8.8,0.136026,0.622369,0.574284,1.355357,0.736692,AUT,0,0.009247,0.070207,0.013134,proton,pi-,solid
448,8.8,0.127996,0.611891,0.623734,1.267951,0.24457,AUT,0,0.007239,0.070207,0.013327,proton,pi-,solid
449,8.8,0.194374,0.475556,0.622662,1.517509,0.238727,AUT,0,0.007646,0.070207,0.013114,proton,pi-,solid
450,8.8,0.133479,0.610906,0.623743,1.30843,0.549337,AUT,0,0.00818,0.070207,0.013301,proton,pi-,solid
451,8.8,0.211577,0.507638,0.621473,1.769612,0.51087,AUT,0,0.019847,0.070207,0.013025,proton,pi-,solid
452,8.8,0.143321,0.583581,0.673049,1.346869,0.243836,AUT,0,0.006917,0.070207,0.013472,proton,pi-,solid
453,8.8,0.226803,0.479877,0.669677,1.795333,0.230626,AUT,0,0.026051,0.070207,0.013232,proton,pi-,solid
454,8.8,0.130569,0.641466,0.673105,1.345369,0.574934,AUT,0,0.009548,0.070207,0.013479,proton,pi-,solid
455,8.8,0.192136,0.723475,0.324286,2.261422,0.22947,AUT,0,0.009917,0.070207,0.012241,proton,pi-,solid
456,8.8,0.259277,0.549246,0.323987,2.345581,0.258051,AUT,0,0.007143,0.070207,0.011904,proton,pi-,solid
457,8.8,0.322395,0.488613,0.32395,2.593632,0.253392,AUT,0,0.007574,0.070207,0.011639,proton,pi-,solid
458,8.8,0.252003,0.593303,0.324928,2.379837,0.523159,AUT,0,0.005946,0.070207,0.011951,proton,pi-,solid
459,8.8,0.385082,0.45381,0.325039,2.885596,0.481109,AUT,0,0.048412,0.070207,0.011418,proton,pi-,solid
460,8.8,0.199639,0.700438,0.374044,2.266985,0.233967,AUT,0,0.009171,0.070207,0.012319,proton,pi-,solid
